curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-N,Noite,73,40,1.82,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Mineração - MTec-N,Noite,80,40,2,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,131,40,3.27,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,113,40,2.82,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,71,40,1.77,2025,1,etec-doutor-demetrio-azevedo-junior
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Manhã,181,40,4.52,2025,1,etec-doutor-demetrio-azevedo-junior
Química - 20% On-line,Noite,76,40,1.9,2025,1,etec-doutor-demetrio-azevedo-junior
Enfermagem,Tarde,43,30,1.43,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,206,40,5.15,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,76,40,1.9,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,261,40,6.52,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,80,40,2,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,86,40,2.15,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec-N,Noite,41,40,1.02,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,121,40,3.02,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,66,40,1.65,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Tarde,83,40,2.07,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,223,40,5.57,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - Mtec-N,Noite,85,40,2.12,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Química - Mtec-N,Noite,39,40,0.97,2025,1,etec-doutor-domingos-minicucci-filho
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec-N,Noite,36,40,0.9,2025,1,etec-doutor-domingos-minicucci-filho
Administração,Noite,64,40,1.6,2025,1,etec-doutor-emilio-hernandez-aguilar
Administração,Tarde,76,40,1.9,2025,1,etec-doutor-emilio-hernandez-aguilar
Desenvolvimento de Sistemas,Tarde,88,40,2.2,2025,1,etec-doutor-emilio-hernandez-aguilar
Desenvolvimento de Sistemas,Noite,76,40,1.9,2025,1,etec-doutor-emilio-hernandez-aguilar
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,447,40,11.17,2025,1,etec-doutor-emilio-hernandez-aguilar
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,383,40,9.57,2025,1,etec-doutor-emilio-hernandez-aguilar
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,169,40,4.22,2025,1,etec-doutor-emilio-hernandez-aguilar
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,65,40,1.62,2025,1,etec-doutor-emilio-hernandez-aguilar
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,340,40,8.5,2025,1,etec-doutor-emilio-hernandez-aguilar
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Tarde,121,40,3.02,2025,1,etec-doutor-emilio-hernandez-aguilar
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Tarde,119,40,2.97,2025,1,etec-doutor-emilio-hernandez-aguilar
Enfermagem,Noite,91,30,3.03,2025,1,etec-doutor-francisco-nogueira-de-lima
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,41,40,1.02,2025,1,etec-doutor-francisco-nogueira-de-lima
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,60,40,1.5,2025,1,etec-doutor-francisco-nogueira-de-lima
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,56,40,1.4,2025,1,etec-doutor-francisco-nogueira-de-lima
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,78,40,1.95,2025,1,etec-doutor-francisco-nogueira-de-lima
Farmácia,Noite,44,40,1.1,2025,1,etec-doutor-francisco-nogueira-de-lima
Segurança do Trabalho,Noite,56,40,1.4,2025,1,etec-doutor-francisco-nogueira-de-lima
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,296,40,7.4,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin-fatec-de-taubate
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,113,40,2.82,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin-fatec-de-taubate
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Tarde,107,40,2.67,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin-fatec-de-taubate
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,89,35,2.54,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,204,35,5.82,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,203,35,5.8,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-PI,Manhã e Tarde,150,35,4.28,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,39,35,1.11,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec-N,Noite,47,35,1.34,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec-PI,Manhã e Tarde,99,35,2.82,2025,1,etec-doutor-geraldo-jose-rodrigues-alckmin
Administração - 20% On-line,Noite,34,35,0.97,2025,1,etec-doutor-jose-coury
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,146,70,2.08,2025,1,etec-doutor-jose-coury
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,54,35,1.54,2025,1,etec-doutor-jose-coury
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,122,35,3.48,2025,1,etec-doutor-jose-coury
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,55,35,1.57,2025,1,etec-doutor-jose-coury
Alimentos,Noite,62,40,1.55,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,172,40,4.3,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,26,40,0.65,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,71,40,1.77,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-N,Noite,23,40,0.57,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,167,80,2.08,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,131,40,3.27,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,46,40,1.14,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Manhã,67,40,1.67,2025,1,etec-doutor-jose-luiz-viana-coutinho
Técnico em Veterinária,Noite,63,40,1.57,2025,1,etec-doutor-jose-luiz-viana-coutinho
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Manhã,72,40,1.8,2025,1,etec-doutor-julio-cardoso-faculdade-de-tecnologia-doutor-thomaz-novelino
Contabilidade,Noite,69,40,1.72,2025,1,etec-doutor-julio-cardoso
Eletroeletrônica,Noite,31,40,0.77,2025,1,etec-doutor-julio-cardoso
Eletrotécnica,Noite,61,40,1.52,2025,1,etec-doutor-julio-cardoso
Enfermagem,Manhã,101,40,2.52,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,54,40,1.35,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,89,40,2.22,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec,Tarde,78,40,1.95,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,159,40,3.97,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,268,40,6.7,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Tarde,67,40,1.67,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,21,40,0.52,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,185,40,4.62,2025,1,etec-doutor-julio-cardoso
Urgência e Emergência - APH (Atendimento Pré-Hospitalar) - Especialização,Tarde,45,40,1.12,2025,1,etec-doutor-julio-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec,Manhã,110,35,3.14,2025,1,etec-doutor-luiz-cesar-couto
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,40,35,1.14,2025,1,etec-doutor-luiz-cesar-couto
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,63,35,1.8,2025,1,etec-doutor-luiz-cesar-couto
Química,Noite,45,40,1.12,2025,1,etec-doutor-luiz-cesar-couto
Segurança do Trabalho,Noite,49,40,1.22,2025,1,etec-doutor-luiz-cesar-couto
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,143,40,3.57,2025,1,etec-doutor-nelson-alves-vianna
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,85,40,2.12,2025,1,etec-doutor-nelson-alves-vianna
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,86,35,2.45,2025,1,etec-doutor-nelson-alves-vianna
Recursos Humanos,Noite,28,40,0.7,2025,1,etec-doutor-nelson-alves-vianna
Administração,Noite,66,40,1.65,2025,1,etec-doutor-renato-cordeiro
Desenvolvimento de Sistemas - 20% On-line,Noite,62,40,1.55,2025,1,etec-doutor-renato-cordeiro
Enfermagem,Noite,189,40,4.72,2025,1,etec-doutor-renato-cordeiro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,209,40,5.22,2025,1,etec-doutor-renato-cordeiro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,64,40,1.6,2025,1,etec-doutor-renato-cordeiro
Ensino Médio com Habilitação Profissional de Técnico em Contabilidade - MTec,Tarde,65,40,1.62,2025,1,etec-doutor-renato-cordeiro
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Manhã,128,40,3.2,2025,1,etec-doutor-renato-cordeiro
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,89,40,2.22,2025,1,etec-doutor-renato-cordeiro
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,121,40,3.02,2025,1,etec-doutora-maria-augusta-saraiva
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Tarde,58,40,1.45,2025,1,etec-doutora-maria-augusta-saraiva
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec-N,Noite,33,40,0.82,2025,1,etec-doutora-maria-augusta-saraiva
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,103,40,2.57,2025,1,etec-doutora-maria-augusta-saraiva
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Tarde,115,40,2.87,2025,1,etec-doutora-maria-augusta-saraiva
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,77,40,1.92,2025,1,etec-doutora-maria-augusta-saraiva
Administração,Noite,58,40,1.45,2025,1,etec-doutora-ruth-cardoso-ee-prof-a-zulmira-de-almeida-lambert
Logística,Noite,55,40,1.37,2025,1,etec-doutora-ruth-cardoso-ee-prof-a-zulmira-de-almeida-lambert
Desenvolvimento de Sistemas,Tarde,124,40,3.1,2025,1,etec-doutora-ruth-cardoso
Desenvolvimento de Sistemas,Noite,144,40,3.6,2025,1,etec-doutora-ruth-cardoso
Edificações,Noite,65,40,1.62,2025,1,etec-doutora-ruth-cardoso
Enfermagem,Tarde,125,40,3.12,2025,1,etec-doutora-ruth-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Tarde,313,40,7.82,2025,1,etec-doutora-ruth-cardoso
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,204,40,5.09,2025,1,etec-doutora-ruth-cardoso
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,238,40,5.95,2025,1,etec-doutora-ruth-cardoso
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,124,40,3.1,2025,1,etec-dr-celso-giglio
Ensino Médio com Habilitação Profissional de Técnico em Alimentos - MTec-N,Noite,19,40,0.47,2025,1,etec-dr-celso-giglio
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,369,40,9.22,2025,1,etec-dr-celso-giglio
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec,Tarde,105,40,2.62,2025,1,etec-dr-celso-giglio
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-PI,Manhã e Tarde,78,40,1.95,2025,1,etec-dr-celso-giglio
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec-PI,Manhã e Tarde,173,40,4.32,2025,1,etec-dr-celso-giglio
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,155,80,1.93,2025,1,etec-dr-celso-giglio
Ensino Médio com Itinerário Formativo de Matemática e suas Tecnologias,Manhã,145,40,3.62,2025,1,etec-dr-celso-giglio
Nutrição e Dietética - 20% On-line,Noite,56,40,1.4,2025,1,etec-dr-celso-giglio
Química,Noite,64,40,1.6,2025,1,etec-dr-celso-giglio
Administração - 20% On-line,Noite,54,40,1.35,2025,1,etec-elias-nechar
Edificações - 20% On-line,Noite,42,40,1.05,2025,1,etec-elias-nechar
Enfermagem,Tarde,41,40,1.02,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,258,40,6.45,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,32,40,0.8,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,167,40,4.17,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - Mtec-N,Noite,39,40,0.97,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,128,40,3.2,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Tarde,64,40,1.6,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-N,Noite,22,40,0.55,2025,1,etec-elias-nechar
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,145,40,3.62,2025,1,etec-elias-nechar
Soldagem,Noite,45,40,1.12,2025,1,etec-elias-nechar
Gastronomia,Noite,65,30,2.16,2025,1,etec-engenheiro-agronomo-narciso-de-medeiros-cozinha-escola-de-alimentos-da-prefeitura-de-iguape-iguape
Administração,Noite,38,30,1.26,2025,1,etec-engenheiro-agronomo-narciso-de-medeiros-emef-diogo-ribeiro-miracatu
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,92,40,2.29,2025,1,etec-engenheiro-agronomo-narciso-de-medeiros
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Manhã,99,40,2.47,2025,1,etec-engenheiro-agronomo-narciso-de-medeiros
Administração,Noite,61,40,1.52,2025,1,etec-engenheiro-herval-bellusci-ee-aguia-de-haia
Logística,Noite,63,40,1.57,2025,1,etec-engenheiro-herval-bellusci-ee-aguia-de-haia
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,54,35,1.54,2025,1,etec-engenheiro-herval-bellusci-emef-dr-irineu-buller-almeida-bastos
Ensino Médio com Habilitação Profissional de Técnico em Agronegócio - MTec - AMS,Tarde,57,35,1.62,2025,1,etec-engenheiro-herval-bellusci-fatec-de-adamantina
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,84,35,2.4,2025,1,etec-engenheiro-herval-bellusci
Zootecnia,Noite,60,40,1.5,2025,1,etec-engenheiro-herval-bellusci
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,58,40,1.45,2025,1,etec-euro-albino-de-souza-em-professor-jose-roberto-chiavegato-bita-jaguariuna
Administração,Noite,64,40,1.6,2025,1,etec-euro-albino-de-souza
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,158,40,3.95,2025,1,etec-euro-albino-de-souza
